"COU","Country","IND","Indicator","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LTU","Lithuania","I_2","Total gross premiums > Life","2011","2011","USD","US Dollar","6","Millions",,,225.702,,
"LTU","Lithuania","I_2","Total gross premiums > Life","2012","2012","USD","US Dollar","6","Millions",,,212.773,,
"LTU","Lithuania","I_2","Total gross premiums > Life","2013","2013","USD","US Dollar","6","Millions",,,240.733,,
"LTU","Lithuania","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,285.301,,
"LTU","Lithuania","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,261.684,,
"LTU","Lithuania","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,272.91,,
"LTU","Lithuania","I_2","Total gross premiums > Life","2017","2017","USD","US Dollar","6","Millions",,,260.695,,
"LTU","Lithuania","I_3","Total gross premiums > Non-Life","2010","2010","USD","US Dollar","6","Millions",,,388.864,,
"LTU","Lithuania","I_3","Total gross premiums > Non-Life","2011","2011","USD","US Dollar","6","Millions",,,459.078,,
"LTU","Lithuania","I_3","Total gross premiums > Non-Life","2012","2012","USD","US Dollar","6","Millions",,,452.349,,
"LTU","Lithuania","I_3","Total gross premiums > Non-Life","2013","2013","USD","US Dollar","6","Millions",,,512.322,,
"LTU","Lithuania","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,511.88,,
"LTU","Lithuania","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,453.775,,
"LTU","Lithuania","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,512.502,,
"LTU","Lithuania","I_3","Total gross premiums > Non-Life","2017","2017","USD","US Dollar","6","Millions",,,632.513,,
"PRI","Puerto Rico","I_1","Total gross premiums > Total","2013","2013","USD","US Dollar","6","Millions",,,9609.735,,
"PRI","Puerto Rico","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,9107.871,,
"PRI","Puerto Rico","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,11144.987,,
"PRI","Puerto Rico","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,13470,,
"PRI","Puerto Rico","I_2","Total gross premiums > Life","2013","2013","USD","US Dollar","6","Millions",,,411.037,,
"PRI","Puerto Rico","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,570.166,,
"PRI","Puerto Rico","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,542.17,,
"PRI","Puerto Rico","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,1279,,
"PRI","Puerto Rico","I_3","Total gross premiums > Non-Life","2013","2013","USD","US Dollar","6","Millions",,,9198.698,,
"PRI","Puerto Rico","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,8537.705,,
"PRI","Puerto Rico","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,10602.817,,
"PRI","Puerto Rico","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,12191,,
"LKA","Sri Lanka","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,746.263,,
"LKA","Sri Lanka","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,930.647,,
"LKA","Sri Lanka","I_1","Total gross premiums > Total","2017","2017","USD","US Dollar","6","Millions",,,1127.947,,
"LKA","Sri Lanka","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,264.825,,
"LKA","Sri Lanka","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,395.198,,
"LKA","Sri Lanka","I_2","Total gross premiums > Life","2017","2017","USD","US Dollar","6","Millions",,,467.262,,
"LKA","Sri Lanka","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,481.437,,
"LKA","Sri Lanka","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,535.449,,
"LKA","Sri Lanka","I_3","Total gross premiums > Non-Life","2017","2017","USD","US Dollar","6","Millions",,,660.685,,
"HND","Honduras","I_1","Total gross premiums > Total","2013","2013","USD","US Dollar","6","Millions",,,368.433,,
"HND","Honduras","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,379.349,,
"HND","Honduras","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,397.651,,
"HND","Honduras","I_2","Total gross premiums > Life","2013","2013","USD","US Dollar","6","Millions",,,113.962,,
"HND","Honduras","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,133.84,,
"HND","Honduras","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,144.702,,
"HND","Honduras","I_3","Total gross premiums > Non-Life","2013","2013","USD","US Dollar","6","Millions",,,254.471,,
"HND","Honduras","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,245.509,,
"HND","Honduras","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,252.949,,
"TUN","Tunisia","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,864.181,,
"TUN","Tunisia","I_1","Total gross premiums > Total","2017","2017","USD","US Dollar","6","Millions",,,908.935,,
"TUN","Tunisia","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,175.142,,
"TUN","Tunisia","I_2","Total gross premiums > Life","2017","2017","USD","US Dollar","6","Millions",,,179.423,,
"TUN","Tunisia","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,689.04,,
"TUN","Tunisia","I_3","Total gross premiums > Non-Life","2017","2017","USD","US Dollar","6","Millions",,,729.512,,
